,AGE,GENDER,COO,DATE_APPREHENDED,REFERRAL_DATE,DATE_ORR_APPROVED,REFERRING OFFICE,FACILITY_APPROVED,REUNITIED_SEP_PARENTS,UAC STATUS,Date Discharged,Reason fo Separation,Duration
1907,9,F,Guatemala,6/6/2018,6/9/2018,6/11/2018,Harlingen (SNA),LSS of New York TFC,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,46
1908,7,M,El Salvador,6/6/2018,6/9/2018,6/10/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,40
1909,13,F,Honduras,6/6/2018,6/9/2018,6/9/2018,Harlingen (SNA),Southwest Key Antigua,Reunited with Sep Parent,DISCHARGED,7/27/2018,Zero Tolerance Policy,51
1910,8,M,Honduras,6/6/2018,6/9/2018,6/10/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/27/2018,Zero Tolerance Policy,51
1911,9,F,Honduras,6/6/2018,6/9/2018,6/9/2018,Harlingen (SNA),BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,42
1912,11,M,Honduras,6/6/2018,6/9/2018,6/9/2018,Harlingen (SNA),BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,49
1913,7,F,El Salvador,6/6/2018,6/9/2018,6/12/2018,Harlingen (SNA),Leake and Watts TFC,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,49
1914,9,M,Guatemala,6/7/2018,6/9/2018,6/10/2018,Harlingen (SNA),BCFS San Antonio,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,43
1915,6,M,Honduras,6/7/2018,6/9/2018,6/9/2018,Harlingen (SNA),Southwest Key Combes,Reunited with Sep Parent,DISCHARGED,7/15/2018,Zero Tolerance Policy,38
1916,14,F,Honduras,6/7/2018,6/10/2018,6/11/2018,Harlingen (SNA),Catholic Charities Boystown,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,45
1917,9,M,Honduras,6/7/2018,6/10/2018,6/11/2018,Harlingen (SNA),Catholic Charities Boystown,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,45
1918,5,F,Honduras,6/7/2018,6/10/2018,6/11/2018,Harlingen (SNA),Catholic Charities Boystown,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,39
1919,9,F,Honduras,6/7/2018,6/9/2018,6/12/2018,Harlingen (SNA),Leake and Watts TFC,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,47
1920,11,M,Guatemala,6/7/2018,6/9/2018,6/10/2018,Harlingen (SNA),Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,45
1921,5,F,Guatemala,6/8/2018,6/11/2018,6/13/2018,Harlingen (SNA),Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,9/27/2018,Zero Tolerance Policy,111
1922,13,M,El Salvador,6/7/2018,6/9/2018,6/10/2018,Harlingen (SNA),Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/31/2018,Zero Tolerance Policy,54
1923,6,M,El Salvador,6/7/2018,6/9/2018,6/9/2018,Harlingen (SNA),Southwest Key El Presidente,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,40
1924,5,F,Honduras,6/7/2018,6/10/2018,6/12/2018,Harlingen (SNA),His House,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,40
1925,8,F,Honduras,6/7/2018,6/10/2018,6/12/2018,Harlingen (SNA),His House,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,40
1926,9,M,Honduras,6/7/2018,6/10/2018,6/11/2018,Harlingen (SNA),His House,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,40
1927,7,F,Honduras,6/7/2018,6/11/2018,6/13/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,39
1928,6,M,Honduras,6/7/2018,6/10/2018,6/11/2018,Harlingen (SNA),David and Margaret,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,40
1929,6,F,Honduras,6/7/2018,6/11/2018,6/13/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,9/15/2018,Zero Tolerance Policy,100
1930,8,F,Honduras,6/7/2018,6/10/2018,6/12/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,8/5/2018,Zero Tolerance Policy,59
1931,5,F,Honduras,6/7/2018,6/10/2018,6/12/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,8/5/2018,Zero Tolerance Policy,59
1932,1,M,El Salvador,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),Southwest Key Casa Phoenix,Discharged Under other approp circumstances,DISCHARGED,9/26/2018,Zero Tolerance Policy,109
1933,9,F,Honduras,6/7/2018,6/10/2018,6/12/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,44
1934,12,F,Honduras,6/8/2018,6/10/2018,6/12/2018,Harlingen (SNA),His House,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,39
1935,12,M,El Salvador,6/8/2018,6/10/2018,6/11/2018,Harlingen (SNA),BCFS Baytown,Reunited with Sep Parent,DISCHARGED,7/14/2018,Zero Tolerance Policy,36
1936,16,F,El Salvador,6/8/2018,6/10/2018,6/12/2018,Harlingen (SNA),Childrens Village Shelter,Reunited with Sep Parent,DISCHARGED,6/18/2018,Zero Tolerance Policy,10
1937,12,F,El Salvador,6/8/2018,6/10/2018,6/12/2018,Harlingen (SNA),Childrens Village Shelter,Reunited with Sep Parent,DISCHARGED,6/18/2018,Zero Tolerance Policy,10
1938,6,F,Honduras,6/8/2018,6/10/2018,6/11/2018,Harlingen (SNA),Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,46
1939,17,M,Honduras,6/8/2018,6/10/2018,6/12/2018,Harlingen (SNA),Maryville Academy,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,39
1940,9,M,Guatemala,6/8/2018,6/11/2018,6/13/2018,Harlingen (SNA),Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/14/2018,Zero Tolerance Policy,36
1941,14,M,Honduras,6/8/2018,6/10/2018,6/11/2018,Harlingen (SNA),The Villages,Discharged Under other approp circumstances,DISCHARGED,12/20/2018,Zero Tolerance Policy,195
1942,6,F,Honduras,6/8/2018,6/11/2018,6/13/2018,Harlingen (SNA),Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,42
1943,17,M,Guatemala,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),Homestead,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,45
1944,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
1945,15,M,Guatemala,6/9/2018,6/12/2018,6/12/2018,Harlingen (SNA),Southwest Key Casa Montezuma,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,47
1946,8,F,El Salvador,6/9/2018,6/10/2018,6/12/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,43
1947,11,M,Guatemala,6/9/2018,6/10/2018,6/12/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/27/2018,Zero Tolerance Policy,48
1948,7,F,El Salvador,6/9/2018,6/10/2018,6/12/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,43
1949,16,F,El Salvador,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),Homestead,Discharged Under other approp circumstances,DISCHARGED,12/22/2018,Zero Tolerance Policy,196
1950,14,M,Honduras,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),Homestead,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,37
1951,16,M,Honduras,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),Homestead,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,37
1952,15,M,Honduras,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),Homestead,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,45
1953,6,F,Honduras,6/9/2018,6/11/2018,6/11/2018,Harlingen (SNA),St. PJs Childrens Home,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,42
1954,11,M,Honduras,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),His House,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,43
1955,5,M,Honduras,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,46
1956,6,F,Honduras,6/9/2018,6/11/2018,6/11/2018,Harlingen (SNA),St. PJs Childrens Home,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,47
1957,16,F,El Salvador,6/9/2018,6/12/2018,6/13/2018,Harlingen (SNA),Homestead,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,37
1958,5,F,Honduras,6/9/2018,6/11/2018,6/13/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,43
1959,12,M,El Salvador,6/9/2018,6/11/2018,6/12/2018,Harlingen (SNA),His House,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,46
1960,15,M,Honduras,6/10/2018,6/12/2018,6/12/2018,Harlingen (SNA),Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,37
1961,16,F,Honduras,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),Southwest Key Antigua,Discharged Under other approp circumstances,DISCHARGED,9/14/2018,Zero Tolerance Policy,96
1962,9,M,Honduras,6/10/2018,6/11/2018,6/12/2018,Harlingen (SNA),His House,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,42
1963,15,M,Honduras,6/10/2018,6/12/2018,6/12/2018,Harlingen (SNA),Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,45
1964,6,M,Honduras,6/10/2018,6/11/2018,6/12/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,8/5/2018,Zero Tolerance Policy,56
1965,17,F,El Salvador,6/10/2018,6/13/2018,6/15/2018,Harlingen (SNA),Childrens Village Shelter,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,38
1966,10,M,Honduras,6/10/2018,6/11/2018,6/13/2018,Harlingen (SNA),Childrens Home of Kingston,Reunited with Sep Parent,DISCHARGED,7/15/2018,Zero Tolerance Policy,35
1967,15,M,Honduras,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),Southwest Key Casa Padre,Discharged Under other approp circumstances,DISCHARGED,11/8/2018,Zero Tolerance Policy,151
1968,14,M,Honduras,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),Homestead,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,36
1969,14,M,El Salvador,6/10/2018,6/12/2018,6/12/2018,Harlingen (SNA),Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,37
1970,7,F,Honduras,6/10/2018,6/11/2018,6/13/2018,Harlingen (SNA),Upbring,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,37
1971,5,F,Honduras,6/10/2018,6/11/2018,6/12/2018,Harlingen (SNA),BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,38
1972,13,M,Guatemala,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,39
1973,8,F,Honduras,6/10/2018,6/13/2018,6/14/2018,Harlingen (SNA),Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,41
1974,11,M,Guatemala,6/10/2018,6/11/2018,6/13/2018,Harlingen (SNA),Holy Family Institute,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,40
1975,11,F,Guatemala,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),Southwest Key El Presidente,Reunited with Sep Parent,DISCHARGED,7/13/2018,Zero Tolerance Policy,33
1976,8,F,Guatemala,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,38
1977,17,M,Honduras,6/10/2018,6/12/2018,6/12/2018,Harlingen (SNA),Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/15/2018,Zero Tolerance Policy,35
1978,12,M,Honduras,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),Lincoln Hall Boys Haven,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,41
1979,9,M,Honduras,6/10/2018,6/11/2018,6/13/2018,Harlingen (SNA),Board of Child Care TFC,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,45
1980,6,F,Honduras,6/10/2018,6/12/2018,6/14/2018,Harlingen (SNA),Bethany Christian Services TFC,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,37
1981,9,F,Guatemala,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),Heartland Intl Childrens Center,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,46
1982,11,F,El Salvador,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,37
1983,6,M,El Salvador,6/10/2018,6/12/2018,6/13/2018,Harlingen (SNA),Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,37
1984,8,F,Honduras,6/11/2018,6/12/2018,6/14/2018,Harlingen (SNA),Bethany Christian Services TFC,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,45
1985,9,M,El Salvador,6/11/2018,6/12/2018,6/13/2018,Harlingen (SNA),The Villages,Discharged Under other approp circumstances,DISCHARGED,6/30/2018,Zero Tolerance Policy,19
1986,8,M,Honduras,6/11/2018,6/12/2018,6/13/2018,Harlingen (SNA),Heartland CHAP,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,36
1987,13,M,Guatemala,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),SWK Processing Center,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,36
1988,14,F,Honduras,6/11/2018,6/14/2018,6/15/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
1989,6,F,Honduras,6/11/2018,6/14/2018,6/15/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
1990,12,F,Honduras,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Southwest Key Casa Montezuma,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
1991,16,M,Guatemala,6/12/2018,6/15/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
1992,17,F,El Salvador,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Homestead,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
1993,14,M,Honduras,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Southwest Key Casa Quetzal,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,36
1994,15,M,Honduras,6/11/2018,6/14/2018,6/14/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/13/2018,Zero Tolerance Policy,32
1995,8,F,Guatemala,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,8/5/2018,Zero Tolerance Policy,55
1996,12,F,El Salvador,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),LSSS New Hope,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
1997,6,F,El Salvador,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,36
1998,5,F,Honduras,6/11/2018,6/14/2018,6/15/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,41
1999,8,F,Honduras,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
2000,7,M,Honduras,6/11/2018,6/11/2018,6/13/2018,Harlingen (SNA),Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/6/2018,Zero Tolerance Policy,25
2001,7,F,Honduras,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,40
2002,16,M,Honduras,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Southwest Key Mesa Shelter,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,42
2003,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
2004,8,M,Peru,6/11/2018,6/12/2018,6/13/2018,Harlingen (SNA),Bokenkamp TFC,Reunited with Sep Parent,DISCHARGED,6/20/2018,Zero Tolerance Policy,9
2005,9,M,Honduras,6/11/2018,6/13/2018,6/16/2018,Harlingen (SNA),Noank,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
2006,11,F,Honduras,6/11/2018,6/14/2018,6/15/2018,Harlingen (SNA),Southwest Key Conroe,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
2007,15,M,Honduras,6/11/2018,6/13/2018,6/16/2018,Harlingen (SNA),KidsPeace,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,39
2008,10,M,Honduras,6/11/2018,6/12/2018,6/14/2018,Harlingen (SNA),Bethany Christian Services TFC,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,36
2009,12,F,Guatemala,6/11/2018,6/14/2018,6/15/2018,Harlingen (SNA),Southwest Key Antigua,Reunited with Sep Parent,DISCHARGED,6/26/2018,Zero Tolerance Policy,15
2010,9,M,Guatemala,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),St. PJs Childrens Home,Reunited with Sep Parent,DISCHARGED,7/13/2018,Zero Tolerance Policy,32
2011,9,F,El Salvador,6/11/2018,6/13/2018,6/14/2018,Harlingen (SNA),Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,36
2012,12,F,Guatemala,6/11/2018,6/13/2018,6/15/2018,Harlingen (SNA),Southwest Key El Presidente,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
2013,9,F,Honduras,6/11/2018,6/14/2018,6/16/2018,Harlingen (SNA),Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,35
2014,8,M,Honduras,6/11/2018,6/13/2018,6/15/2018,Harlingen (SNA),Heartland Guadalupe,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,36
2015,6,F,El Salvador,6/12/2018,6/14/2018,6/16/2018,Harlingen (SNA),Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/12/2018,Zero Tolerance Policy,30
2016,5,F,Guatemala,6/12/2018,6/14/2018,6/14/2018,Harlingen (SNA),Upbring,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2017,16,F,Guatemala,6/12/2018,6/15/2018,6/17/2018,Harlingen (SNA),Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,34
2018,6,F,Guatemala,6/12/2018,6/14/2018,6/16/2018,Harlingen (SNA),Bethany Christian Services TFC,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2019,6,F,Guatemala,6/12/2018,6/15/2018,6/15/2018,Harlingen (SNA),Southwest Key Combes,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2020,13,F,Guatemala,6/12/2018,6/14/2018,6/16/2018,Harlingen (SNA),Southwest Key Rio Grande,Reunited with Sep Parent,DISCHARGED,7/27/2018,Zero Tolerance Policy,45
2021,10,M,Guatemala,6/12/2018,6/13/2018,6/15/2018,Harlingen (SNA),Heartland Guadalupe,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2022,13,M,Guatemala,6/12/2018,6/14/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2023,5,M,Guatemala,6/12/2018,6/13/2018,6/14/2018,Harlingen (SNA),St. PJs Childrens Home,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2024,16,M,Guatemala,6/12/2018,6/14/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2025,17,M,Guatemala,6/12/2018,6/14/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,44
2026,16,M,Guatemala,6/12/2018,6/14/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Discharged Under other approp circumstances,DISCHARGED,11/12/2018,Zero Tolerance Policy,153
2027,17,M,Guatemala,6/12/2018,6/14/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2028,11,F,Honduras,6/12/2018,6/14/2018,6/15/2018,Harlingen (SNA),Southwest Key Antigua,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2029,17,M,Honduras,6/12/2018,6/15/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Discharged Under other approp circumstances,DISCHARGED,12/22/2018,Zero Tolerance Policy,193
2030,6,M,El Salvador,6/12/2018,6/13/2018,6/16/2018,Harlingen (SNA),St. PJs Childrens Home,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2031,13,M,Honduras,6/12/2018,6/14/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2032,17,F,Honduras,6/12/2018,6/15/2018,6/17/2018,Harlingen (SNA),Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,37
2033,5,F,Honduras,6/12/2018,6/16/2018,6/18/2018,Harlingen (SNA),Catholic Charities Boystown,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,37
2034,15,M,Honduras,6/12/2018,6/15/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,41
2035,15,F,Honduras,6/13/2018,6/15/2018,6/16/2018,Harlingen (SNA),Southwest Key Rio Grande,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,34
2036,5,M,Honduras,6/13/2018,6/14/2018,6/17/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/14/2018,Zero Tolerance Policy,31
2037,14,F,Guatemala,6/13/2018,6/15/2018,6/16/2018,Harlingen (SNA),Southwest Key Rio Grande,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,35
2038,6,F,Guatemala,6/13/2018,6/15/2018,6/16/2018,Harlingen (SNA),Southwest Key Combes,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,34
2039,12,M,Guatemala,6/12/2018,6/14/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,35
2040,5,M,Guatemala,6/13/2018,6/15/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,36
2041,6,F,Honduras,6/13/2018,6/15/2018,6/16/2018,Harlingen (SNA),Southwest Key Combes,Reunited with Sep Parent,DISCHARGED,7/15/2018,Zero Tolerance Policy,32
2042,7,F,Honduras,6/13/2018,6/17/2018,6/18/2018,Harlingen (SNA),Southwest Key Combes,Reunited with Sep Parent,DISCHARGED,7/15/2018,Zero Tolerance Policy,32
2043,10,M,Honduras,6/13/2018,6/15/2018,6/16/2018,Harlingen (SNA),BCFS Baytown,Reunited with Sep Parent,DISCHARGED,7/14/2018,Zero Tolerance Policy,31
2044,9,M,El Salvador,6/13/2018,6/15/2018,6/16/2018,Harlingen (SNA),BCFS Baytown,Reunited with Sep Parent,DISCHARGED,7/14/2018,Zero Tolerance Policy,31
2045,8,M,Honduras,6/13/2018,6/15/2018,6/16/2018,Harlingen (SNA),BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,34
2046,14,M,Honduras,6/13/2018,6/16/2018,6/15/2018,Harlingen (SNA),BCFS Harlingen,Discharged Under other approp circumstances,DISCHARGED,10/31/2018,Zero Tolerance Policy,140
2047,9,F,Honduras,6/13/2018,6/18/2018,6/19/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,39
2048,12,F,Honduras,6/14/2018,6/17/2018,6/18/2018,Harlingen (SNA),Southwest Key Antigua,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,38
2049,12,F,Guatemala,6/13/2018,6/17/2018,6/18/2018,Harlingen (SNA),Southwest Key Casa Houston,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,33
